"","ID_RELACION","ID_ESCUELA","CODIGO_COMUNA","LATITUD","LONGITUD"
"3313",NA,5003,8102,"-37.0454180","-73.5131280"
"3314",NA,5005,8102,"-36.9546660","-73.1485630"
"3315",NA,5006,8102,"-37.0116410","-73.0027050"
"3316",NA,5009,8102,"-37.0117240","-73.1533470"
"3317",NA,5010,8102,"-37.0014980","-73.1644870"
"3318",NA,5012,8102,"-37.0281110","-73.1411310"
"3319",NA,5015,8102,"-36.9853130","-73.1558450"
"3320",NA,5016,8102,"-36.9822620","-73.1554860"
"3321",NA,5019,8102,"-37.0058240","-73.1454270"
"3322",NA,5020,8102,"-37.0305860","-73.1431410"
"3323",NA,5021,8201,"-37.6056890","-73.6531690"
"3324",NA,5022,8201,"-37.6100400","-73.6553200"
"3325",NA,5023,8201,"-37.6115720","-73.6573200"
"3326",NA,5024,8201,"-37.6104750","-73.6491910"
"3327",NA,5025,8201,"-37.6102580","-73.6554730"
"3328",NA,5026,8201,"-37.6086530","-73.6574890"
"3329",NA,5028,8201,"-37.6028240","-73.6596720"
"3330",NA,5029,8201,"-37.6066930","-73.6549030"
"3331",NA,5031,8201,"-37.6171330","-73.6583250"
"3332",NA,5032,8201,"-37.6095830","-73.6562930"
"3333",NA,5033,8201,"-37.6053350","-73.6434870"
"3334",NA,5034,8201,"-37.6138310","-73.6473190"
"3335",NA,5035,8201,"-38.3383310","-73.9234130"
"3336",NA,5036,8201,"-37.7373800","-73.5371200"
"3337",NA,5038,8201,"-37.6682440","-73.5407280"
"3338",NA,5039,8201,"-37.6461280","-73.6179720"
"3339",NA,5040,8201,"-37.4888910","-73.5741100"
"3340",NA,5043,8201,"-37.7193110","-73.5641790"
"3341",NA,5046,8201,"-37.6151790","-73.6512070"
"3342",NA,5047,8202,"-37.2444800","-73.3141700"
"3343",NA,5048,8202,"-37.2437260","-73.3173620"
"3344",NA,5049,8202,"-37.2481970","-73.3221920"
"3345",NA,5050,8202,"-37.2454970","-73.3165020"
"3346",NA,5051,8202,"-37.2572960","-73.2426040"
"3347",NA,5052,8202,"-37.1801220","-73.1930440"
"3348",NA,5053,8202,"-37.1490110","-73.5834330"
"3349",NA,5054,8202,"-37.1682760","-73.1803560"
"3350",NA,5055,8202,"-37.3062140","-73.2613910"
"3351",NA,5056,8202,"-37.2329270","-73.2273570"
"3352",NA,5057,8202,"-37.1987300","-73.5649390"
"3353",NA,5059,8202,"-37.3199070","-73.3524900"
"3354",NA,5060,8202,"-37.3242980","-73.3956350"
"3355",NA,5062,8202,"-37.3955870","-73.5276260"
"3356",NA,5064,8202,"-37.3229000","-73.4762690"
"3357",NA,5065,8202,"-37.2915990","-73.4972160"
"3358",NA,5066,8202,"-37.3091190","-73.5207450"
"3359",NA,5067,8202,"-37.1748970","-73.6019380"
"3360",NA,5068,8202,"-37.3392600","-73.5873800"
"3361",NA,5069,8202,"-37.3548630","-73.6257990"
"3362",NA,5070,8202,"-37.3037330","-73.4393100"
"3363",NA,5072,8202,"-37.2694100","-73.1987320"
"3364",NA,5073,8202,"-37.2301320","-73.4457180"
"3365",NA,5074,8202,"-37.2594380","-73.2212570"
"3366",NA,5078,8202,"-37.2924990","-73.3045390"
"3367",NA,5080,8202,"-37.2686940","-73.3544030"
"3368",NA,5081,8202,"-37.2501490","-73.5090770"
"3369",NA,5082,8202,"-37.2458510","-73.3189750"
"3370",NA,5083,8202,"-37.2485350","-73.3060430"
"3371",NA,5084,8205,"-37.4734620","-73.3430720"
"3372",NA,5085,8205,"-37.4757240","-73.3454910"
"3373",NA,5086,8205,"-37.4795760","-73.3434650"
"3374",NA,5087,8205,"-37.4730090","-73.3505160"
"3375",NA,5088,8205,"-37.4754270","-73.3373520"
"3376",NA,5090,8205,"-37.4693630","-73.3643120"
"3377",NA,5091,8205,"-37.4861030","-73.3451610"
"3378",NA,5093,8205,"-37.4776030","-73.3375080"
"3379",NA,5094,8205,"-37.4808160","-73.3341700"
"3380",NA,5095,8205,"-37.4479440","-72.9572450"
"3381",NA,5097,8205,"-37.4267210","-73.0898610"
"3382",NA,5099,8205,"-37.5652630","-73.1765780"
"3383",NA,5100,8205,"-37.5176910","-73.3446600"
"3384",NA,5101,8205,"-37.3671630","-73.3403500"
"3385",NA,5103,8205,"-37.3929780","-73.3275830"
"3386",NA,5104,8205,"-37.4737400","-73.3465400"
"3387",NA,5105,8206,"-37.6289010","-73.4605960"
"3388",NA,5106,8206,"-37.6255250","-73.4627730"
"3389",NA,5107,8206,"-37.6272490","-73.4497400"
"3390",NA,5109,8206,"-37.6144250","-73.4138160"
"3391",NA,5110,8206,"-37.6067740","-73.4075380"
"3392",NA,5112,8206,"-37.6307850","-73.4070910"
"3393",NA,5113,8206,"-37.6739730","-73.3942840"
"3394",NA,5114,8206,"-37.7668730","-73.5194000"
"3395",NA,5116,8206,"-37.7670930","-73.4877720"
"3396",NA,5117,8206,"-37.5578930","-73.4162720"
"3397",NA,5119,8206,"-37.8101600","-73.4953430"
"3398",NA,5120,8206,"-37.6461870","-73.3921330"
"3399",NA,5121,8206,"-37.6620840","-73.3926190"
"3400",NA,5122,8206,"-37.6307490","-73.4548880"
"3401",NA,5123,8203,"-37.8097910","-73.4420350"
"3402",NA,5126,8203,"-37.7954720","-73.3940040"
"3403",NA,5127,8203,"-37.8014750","-73.4012830"
"3404",NA,5128,8203,"-37.8004060","-73.4003040"
"3405",NA,5129,8203,"-37.8026730","-73.3935090"
"3406",NA,5130,8203,"-37.8028780","-73.4070130"
"3407",NA,5131,8203,"-37.7904140","-73.3910610"
"3408",NA,5132,8203,"-37.8128260","-73.2612520"
"3409",NA,5133,8203,"-37.8993110","-73.4409420"
"3410",NA,5134,8203,"-37.7752580","-73.3806310"
"3411",NA,5135,8203,"-37.9268820","-73.4327560"
"3412",NA,5140,8203,"-37.8650570","-73.3786010"
"3413",NA,5143,8203,"-37.7534430","-73.3709820"
"3414",NA,5145,8203,"-37.8461760","-73.4203360"
"3415",NA,5147,8203,"-37.8052940","-73.2949650"
"3416",NA,5150,8203,"-37.8000680","-73.3981710"
"3417",NA,5151,8203,"-37.8052510","-73.3231720"
"3418",NA,5152,8203,"-37.8193960","-73.3717760"
"3419",NA,5153,8203,"-37.7925300","-73.3899820"
"3420",NA,5154,8204,"-38.0172050","-73.2307610"
"3421",NA,5155,8204,"-38.0164570","-73.2289400"
"3422",NA,5157,8203,"-37.9534440","-73.4058970"
"3423",NA,5158,8203,"-37.7997850","-73.3990290"
"3424",NA,5159,8204,"-38.1303570","-73.2636260"
"3425",NA,5162,8204,"-38.1375360","-73.1977090"
"3426",NA,5163,8204,"-38.1703400","-73.1981900"
"3427",NA,5165,8204,"-38.1642810","-73.2371540"
"3428",NA,5166,8204,"-37.9562290","-73.2259820"
"3429",NA,5167,8204,"-38.0528670","-73.2023370"
"3430",NA,5168,8204,"-38.0100530","-73.2190240"
"3431",NA,5169,8204,"-38.0738590","-73.2387360"
"3432",NA,5170,8204,"-38.1268750","-73.2632750"
"3433",NA,5172,8203,"-37.9938110","-73.3948630"
"3434",NA,5174,8204,"-38.0766550","-73.3026930"
"3435",NA,5175,8204,"-37.9449430","-73.2279960"
"3436",NA,5176,8204,"-38.2095660","-73.2381850"
"3437",NA,5178,8203,"-37.9106760","-73.3798080"
"3438",NA,5180,8203,"-38.0508160","-73.3437420"
"3439",NA,5181,8204,"-38.1824770","-73.2723280"
"3440",NA,5182,8203,"-37.9733540","-73.4088640"
"3441",NA,5183,8203,"-38.1034420","-73.3990530"
"3442",NA,5186,8204,"-38.1774940","-73.1385830"
"3443",NA,5188,8204,"-37.9966760","-73.2874340"
"3444",NA,5189,8204,"-38.1220390","-73.1882800"
"3445",NA,5192,8207,"-38.1899380","-73.4225300"
"3446",NA,5193,8207,"-38.2482770","-73.4860840"
"3447",NA,5194,8207,"-38.3426470","-73.4908810"
"3448",NA,5195,8207,"-38.4075250","-73.4565130"
"3449",NA,5196,8207,"-38.4081520","-73.5003540"
"3450",NA,5197,8207,"-38.4526990","-73.4974560"
"3451",NA,5198,8207,"-38.4495420","-73.4977980"
"3452",NA,5201,8207,"-38.2204680","-73.4527390"
"3453",NA,5202,8207,"-38.1430210","-73.3914770"
"3454",NA,5203,8207,"-38.3754520","-73.3989850"
"3455",NA,5204,8207,"-38.4180440","-73.3308950"
"3456",NA,5205,8207,"-38.1879010","-73.3740810"
"3457",NA,5207,8207,"-38.2813800","-73.4979050"
"3458",NA,5208,8207,"-38.3121610","-73.4659520"
"3459",NA,5210,8207,"-38.3113230","-73.4687930"
"3460",NA,5211,8207,"-38.1482170","-73.3625470"
"3461",NA,5212,8207,"-38.2638360","-73.4033470"
"3462",NA,5213,8207,"-38.3523870","-73.4888760"
"3463",NA,5214,8207,"-38.3643040","-73.5007890"
"3464",NA,5215,9201,"-37.8053730","-72.7008970"
"3465",NA,5216,9201,"-37.7975820","-72.7113550"
"3466",NA,5217,9201,"-37.7973110","-72.7086340"
"3467",NA,5218,9201,"-37.8006270","-72.7021920"
"3468",NA,5219,9201,"-37.8036300","-72.6966250"
"3469",NA,5220,9201,"-37.7984230","-72.6984820"
"3470",NA,5221,9201,"-37.7994380","-72.7083850"
"3471",NA,5224,9201,"-37.8094840","-72.6936710"
"3472",NA,5225,9201,"-37.7950060","-72.7208100"
"3473",NA,5226,9201,"-37.8102330","-72.7008120"
"3474",NA,5227,9201,"-37.7957250","-72.7111050"
"3475",NA,5228,9201,"-37.8202680","-72.6687280"
"3476",NA,5229,9201,"-37.8052140","-72.6950480"
"3477",NA,5230,9201,"-37.7980300","-72.7129200"
"3478",NA,5232,9201,"-37.8016300","-72.7085500"
"3479",NA,5233,9201,"-37.8193330","-72.9027910"
"3480",NA,5238,9201,"-37.7502450","-72.8798110"
"3481",NA,5248,9201,"-37.8639280","-72.6545400"
"3482",NA,5249,9201,"-37.9569520","-72.5668210"
"3483",NA,5250,9201,"-37.7236020","-72.8939100"
"3484",NA,5255,9201,"-37.7612690","-72.7048850"
"3485",NA,5258,9201,"-37.8615240","-72.6831010"
"3486",NA,5264,9201,"-37.7951140","-72.7151170"
"3487",NA,5265,9201,"-37.8114540","-72.6857070"
"3488",NA,5266,9201,"-37.8124610","-72.6869050"
"3489",NA,5267,9201,"-37.8289260","-72.6564110"
"3490",NA,5269,9201,"-37.7895030","-72.7039830"
"3491",NA,5270,9209,"-37.6725960","-72.5811350"
"3492",NA,5272,9209,"-37.7313950","-72.6142290"
"3493",NA,5273,9209,"-37.6714380","-72.5890150"
"3494",NA,5274,9209,"-37.7781490","-72.5416860"
"3495",NA,5275,9209,"-37.7098370","-72.6478110"
"3496",NA,5276,9209,"-37.6587410","-72.6593690"
"3497",NA,5280,9209,"-37.6724940","-72.5828500"
"3498",NA,5282,9202,"-37.9548750","-72.4366270"
"3499",NA,5283,9202,"-37.9567050","-72.4335270"
"3500",NA,5284,9202,"-37.9562010","-72.4371090"
"3501",NA,5286,9202,"-37.9522050","-72.4360390"
"3502",NA,5288,9202,"-37.9532270","-72.4232710"
"3503",NA,5289,9202,"-37.7976460","-72.4719960"
"3504",NA,5290,9202,"-37.8455030","-72.3945710"
"3505",NA,5291,9202,"-38.0516250","-72.2000480"
"3506",NA,5292,9202,"-37.8910900","-72.2504570"
"3507",NA,5294,9202,"-37.8736560","-72.3528340"
"3508",NA,5297,9202,"-38.1012010","-72.1164390"
"3509",NA,5307,9202,"-38.0150340","-72.0771160"
"3510",NA,5309,9202,"-38.0817340","-71.8585570"
"3511",NA,5310,9202,"-38.0165150","-72.1322060"
"3512",NA,5312,9202,"-38.1524370","-71.8320840"
"3513",NA,5314,9202,"-37.9279310","-72.5094940"
"3514",NA,5315,9202,"-37.9520500","-72.4442350"
"3515",NA,5322,9202,"-38.0212590","-72.1656410"
"3516",NA,5323,9205,"-38.4463790","-71.3702640"
"3517",NA,5324,9205,"-38.4543590","-71.3692890"
"3518",NA,5326,9205,"-38.5318050","-71.2532310"
"3519",NA,5327,9205,"-38.6449260","-71.0849590"
"3520",NA,5328,9205,"-38.4684960","-71.1780450"
"3521",NA,5329,9205,"-38.7392970","-71.1478820"
"3522",NA,5330,9205,"-38.1412710","-71.3325190"
"3523",NA,5331,9205,"-38.6941530","-71.0548040"
"3524",NA,5332,9205,"-38.4408530","-71.1584700"
"3525",NA,5333,9205,"-38.8102090","-71.2790920"
"3526",NA,5336,9205,"-38.6094470","-71.0967820"
"3527",NA,5337,9205,"-38.5594370","-71.4732970"
"3528",NA,5338,9205,"-38.4834060","-71.2241740"
"3529",NA,5339,9205,"-38.2506870","-71.3011630"
"3530",NA,5340,9205,"-38.5512020","-71.1587140"
"3531",NA,5341,9205,"-38.4204470","-71.3903220"
"3532",NA,5342,9205,"-38.4538690","-71.3733270"
"3533",NA,5343,9203,"-38.4389340","-71.8928800"
"3534",NA,5344,9203,"-38.4360570","-71.8940770"
"3535",NA,5345,9203,"-38.4386260","-71.8742600"
"3536",NA,5346,9203,"-38.4407830","-71.8967150"
"3537",NA,5347,9203,"-38.4433410","-71.8889600"
"3538",NA,5348,9203,"-38.4671360","-71.5752780"
"3539",NA,5350,9203,"-38.4383540","-71.8849700"
"3540",NA,5351,9203,"-38.4407350","-71.8958800"
"3541",NA,5353,9203,"-38.4344730","-71.8987220"
"3542",NA,5357,9203,"-38.4258180","-71.7606740"
"3543",NA,5358,9203,"-38.4694830","-71.8559000"
"3544",NA,5360,9203,"-38.4822410","-71.7776360"
"3545",NA,5362,9203,"-38.5133530","-71.6853500"
"3546",NA,5363,9203,"-38.4629770","-71.6955810"
"3547",NA,5364,9203,"-38.4827220","-71.7242050"
"3548",NA,5365,9203,"-38.5043150","-71.8220650"
"3549",NA,5368,9203,"-38.3531980","-71.9456470"
"3550",NA,5371,9203,"-38.4820880","-71.9851500"
"3551",NA,5372,9203,"-38.4385790","-71.8888830"
"3552",NA,5373,9203,"-38.4701960","-72.0320680"
"3553",NA,5374,9204,"-38.0642300","-72.3755970"
"3554",NA,5375,9204,"-38.1297820","-72.3206530"
"3555",NA,5376,9204,"-38.0674470","-72.4448110"
"3556",NA,5378,9204,"-38.0115960","-72.4243380"
"3557",NA,5379,9204,"-38.0770700","-72.4371030"
"3558",NA,5380,9204,"-38.0947310","-72.2737270"
"3559",NA,5381,9204,"-38.1784280","-72.0319570"
"3560",NA,5382,9204,"-38.0203210","-72.4999850"
"3561",NA,5385,9204,"-38.1030280","-72.3958060"
"3562",NA,5386,9204,"-38.0904570","-72.4315630"
"3563",NA,5387,9204,"-38.0607290","-72.3773150"
"3564",NA,5389,9204,"-38.0425260","-72.5677040"
"3565",NA,5391,9204,"-38.0760700","-72.4058740"
"3566",NA,5392,9202,"-37.9681500","-72.4894240"
"3567",NA,5393,9211,"-38.2373080","-72.3395660"
"3568",NA,5394,9211,"-38.2323000","-72.3314590"
"3569",NA,5395,9211,"-38.2378830","-72.3251830"
"3570",NA,5396,9211,"-38.2293340","-72.3295220"
"3571",NA,5398,9211,"-38.2382570","-72.3366510"
"3572",NA,5401,9211,"-38.2337650","-72.3429000"
"3573",NA,5403,9211,"-38.2273670","-72.3280260"
"3574",NA,5404,9211,"-38.2232780","-72.3295400"
"3575",NA,5406,9211,"-38.3674110","-72.1664870"
"3576",NA,5407,9211,"-38.3357100","-72.3764600"
"3577",NA,5408,9211,"-38.2877520","-72.3143930"
"3578",NA,5410,9211,"-38.3352310","-72.0032330"
"3579",NA,5411,9211,"-38.3360950","-72.4986600"
"3580",NA,5414,9211,"-38.1873910","-72.4456990"
"3581",NA,5415,9211,"-38.4102680","-72.0864910"
"3582",NA,5422,9211,"-38.3253100","-72.2672600"
"3583",NA,5423,9211,"-38.2290890","-72.3334380"
"3584",NA,5424,9211,"-38.2763860","-72.4023080"
"3585",NA,5425,9211,"-38.3009040","-72.0751820"
"3586",NA,5430,9211,"-38.1928660","-72.1867620"
"3587",NA,5431,9211,"-38.2739740","-72.1914840"
"3588",NA,5434,9211,"-38.2329770","-72.3333800"
"3589",NA,5435,9211,"-38.2305100","-72.3280430"
"3590",NA,5436,9211,"-38.3150420","-72.3520090"
"3591",NA,5437,9211,"-38.2632860","-72.1929350"
"3592",NA,5439,9210,"-38.2438530","-72.6639470"
"3593",NA,5440,9210,"-38.2487870","-72.6635790"
"3594",NA,5441,9210,"-38.2500420","-72.6644620"
"3595",NA,5442,9210,"-38.2495080","-72.6757260"
"3596",NA,5444,9210,"-38.2512860","-72.6612500"
"3597",NA,5446,9210,"-38.2580520","-72.6705570"
"3598",NA,5449,9210,"-38.1130090","-72.5385470"
"3599",NA,5454,9210,"-38.3345460","-72.5450880"
"3600",NA,5455,9210,"-38.2428200","-72.6769290"
"3601",NA,5459,9210,"-38.2461750","-72.6618100"
"3602",NA,5462,9210,"-38.2446030","-72.6725380"
"3603",NA,5463,9210,"-38.2885110","-72.8792060"
"3604",NA,5465,9210,"-38.2453600","-72.6641390"
"3605",NA,5466,9210,"-38.2434660","-72.6654620"
"3606",NA,5467,9210,"-38.2812380","-72.6151300"
"3607",NA,5469,9210,"-38.3048570","-72.8200980"
"3608",NA,5470,9207,"-38.1901820","-72.9919080"
"3609",NA,5471,9207,"-38.1645760","-72.9050480"
"3610",NA,5472,9207,"-38.3201280","-72.9957430"
"3611",NA,5473,9207,"-38.1794070","-72.8277590"
"3612",NA,5474,9207,"-38.2680920","-73.1376840"
"3613",NA,5477,9207,"-38.2555980","-73.0492930"
"3614",NA,5479,9207,"-38.2605560","-72.9330900"
"3615",NA,5480,9106,"-38.4040390","-72.9830700"
"3616",NA,5482,9207,"-38.1086650","-72.9146820"
"3617",NA,5483,9207,"-38.38645336","-73.30393541"
"3618",NA,5485,9207,"-38.0759710","-72.8890970"
"3619",NA,5487,9207,"-38.3145240","-73.2465730"
"3620",NA,5490,9207,"-38.3653690","-72.9645520"
"3621",NA,5492,9207,"-38.1397580","-72.9898280"
"3622",NA,5493,9207,"-38.2407060","-72.8183670"
"3623",NA,5494,9208,"-38.1008950","-72.9487030"
"3624",NA,5496,9207,"-38.3599450","-73.1015750"
"3625",NA,5499,9210,"-38.2420700","-72.6806820"
"3626",NA,5503,9208,"-38.0285700","-73.0685390"
"3627",NA,5504,9207,"-38.4041500","-73.0077890"
"3628",NA,5506,9207,"-38.2254200","-72.9236130"
"3629",NA,5507,9208,"-38.0331120","-73.0734820"
"3630",NA,5508,9208,"-38.0343980","-73.0690130"
"3631",NA,5509,9208,"-38.0247270","-73.0655780"
"3632",NA,5510,9208,"-38.0374010","-73.0704840"
"3633",NA,5511,9208,"-37.8882100","-73.0549010"
"3634",NA,5512,9208,"-37.8982280","-73.0694560"
"3635",NA,5513,9208,"-38.0172420","-73.0045030"
"3636",NA,5515,9208,"-38.0461260","-72.9345700"
"3637",NA,5516,9208,"-37.9359740","-73.0507960"
"3638",NA,5518,9208,"-38.0343980","-73.0690130"
"3639",NA,5520,9208,"-38.0771400","-73.0502420"
"3640",NA,5521,9208,"-38.0343980","-73.0690130"
"3641",NA,5522,9208,"-38.0477950","-72.9091550"
"3642",NA,5523,9208,"-38.0343980","-73.0690130"
"3643",NA,5524,9208,"-38.0864330","-72.9826950"
"3644",NA,5525,9208,"-38.0092710","-73.0245150"
"3645",NA,5529,9208,"-37.8931800","-73.0599370"
"3646",NA,5532,9208,"-38.0925750","-72.9566440"
"3647",NA,5533,9208,"-38.0220380","-73.0636440"
"3648",NA,5535,9208,"-38.1136900","-73.0778460"
"3649",NA,5536,9208,"-37.9117930","-73.1113830"
"3650",NA,5537,9208,"-38.0371890","-73.0740150"
"3651",NA,5538,9206,"-37.9830260","-72.8311720"
"3652",NA,5539,9206,"-37.9789010","-72.8407440"
"3653",NA,5541,9206,"-37.9101570","-72.9572870"
"3654",NA,5542,9206,"-37.9793220","-72.9606280"
"3655",NA,5544,9206,"-37.8684230","-72.9969680"
"3656",NA,5546,9206,"-37.8752460","-72.9588020"
"3657",NA,5548,9206,"-37.8873710","-72.8522370"
"3658",NA,5550,9206,"-37.9241390","-72.7436330"
"3659",NA,5551,9206,"-38.1176610","-72.7927170"
"3660",NA,5552,9206,"-38.0016860","-72.7808990"
"3661",NA,5553,9206,"-37.9383920","-72.8877960"
"3662",NA,5554,9206,"-37.9953540","-72.9185230"
"3663",NA,5555,9206,"-37.9488560","-72.8531640"
"3664",NA,5556,9206,"-38.0355580","-72.6020710"
"3665",NA,5557,9206,"-38.0742260","-72.7655480"
"3666",NA,5558,9206,"-37.8953680","-72.7759470"
"3667",NA,5561,9206,"-38.0693990","-72.8523890"
"3668",NA,5563,9206,"-38.0814270","-72.8017710"
"3669",NA,5565,9101,"-38.7309540","-72.5882290"
"3670",NA,5566,9101,"-38.7429630","-72.6162750"
"3671",NA,5567,9101,"-38.7316100","-72.5929820"
"3672",NA,5568,9101,"-38.7329440","-72.5923960"
"3673",NA,5569,9101,"-38.7403440","-72.5933040"
"3674",NA,5570,9101,"-38.7324120","-72.5907080"
"3675",NA,5574,9112,"-38.7611330","-72.5941130"
"3676",NA,5575,9101,"-38.7405600","-72.5866610"
"3677",NA,5578,9101,"-38.7352270","-72.6211980"
"3678",NA,5580,9101,"-38.7279640","-72.6176000"
"3679",NA,5582,9101,"-38.7326450","-72.5805600"
"3680",NA,5583,9101,"-38.7347910","-72.5708160"
"3681",NA,5585,9101,"-38.7233390","-72.6163770"
"3682",NA,5588,9101,"-38.7588400","-72.6264930"
"3683",NA,5589,9101,"-38.7377360","-72.6231970"
"3684",NA,5590,9101,"-38.7583510","-72.6223330"
"3685",NA,5592,9101,"-38.7437640","-72.6019320"
"3686",NA,5596,9101,"-38.7434100","-72.6163750"
"3687",NA,5597,9101,"-38.7201070","-72.5634120"
"3688",NA,5598,9101,"-38.7312970","-72.5936660"
"3689",NA,5599,9112,"-38.7562120","-72.5930080"
"3690",NA,5600,9101,"-38.7326500","-72.5926740"
"3691",NA,5601,9101,"-38.7417960","-72.5817810"
"3692",NA,5603,9101,"-38.7332800","-72.6217650"
"3693",NA,5604,9101,"-38.7270160","-72.6122440"
"3694",NA,5606,9101,"-38.7184180","-72.6215530"
"3695",NA,5608,9101,"-38.7505840","-72.6100390"
"3696",NA,5611,9101,"-38.7341960","-72.6301370"
"3697",NA,5613,9119,"-38.6817300","-72.5100870"
"3698",NA,5614,9101,"-38.7641790","-72.7518080"
"3699",NA,5617,9101,"-38.7175140","-72.5622000"
"3700",NA,5619,9101,"-38.7257500","-72.6061250"
"3701",NA,5620,9101,"-38.7451800","-72.6096700"
"3702",NA,5622,9205,"-38.4246880","-71.3513010"
"3703",NA,5623,9112,"-38.8531230","-72.5234740"
"3704",NA,5624,9112,"-38.8230700","-72.6183480"
"3705",NA,5625,9112,"-38.7440170","-72.5372390"
"3706",NA,5627,9112,"-38.8118470","-72.8115280"
"3707",NA,5629,9101,"-38.6995740","-72.6368690"
"3708",NA,5630,9101,"-38.6819540","-72.6783010"
"3709",NA,5631,9112,"-38.7706080","-72.5868460"
"3710",NA,5632,9101,"-38.6917530","-72.5880150"
"3711",NA,5633,9101,"-38.6192030","-72.7382730"
"3712",NA,5634,9112,"-38.7975590","-72.6622470"
"3713",NA,5635,9112,"-38.8311260","-72.5010130"
"3714",NA,5636,9101,"-38.7625480","-72.6893660"
"3715",NA,5637,9101,"-38.6952300","-72.7085440"
"3716",NA,5638,9112,"-38.7974590","-72.7440470"
"3717",NA,5639,9101,"-38.7191060","-72.6463110"
"3718",NA,5640,9101,"-38.7092500","-72.7529430"
"3719",NA,5644,9101,"-38.6869270","-72.7308240"
"3720",NA,5645,9101,"-38.6567370","-72.7106220"
"3721",NA,5646,9112,"-38.8163290","-72.5713870"
"3722",NA,5647,9101,"-38.6053840","-72.6958500"
"3723",NA,5648,9112,"-38.8206400","-72.7368680"
"3724",NA,5649,9112,"-38.8288760","-72.6915020"
"3725",NA,5651,9108,"-38.5779530","-72.1120690"
"3726",NA,5652,9101,"-38.7313670","-72.5835470"
"3727",NA,5653,9101,"-38.7286840","-72.6091860"
"3728",NA,5654,9101,"-38.7391430","-72.5833740"
"3729",NA,5655,9101,"-38.7375400","-72.5826670"
"3730",NA,5656,9101,"-38.7176220","-72.5649960"
"3731",NA,5658,9101,"-38.7400320","-72.5966870"
"3732",NA,5659,9101,"-38.7392620","-72.5937900"
"3733",NA,5661,9101,"-38.7160310","-72.6529960"
"3734",NA,5662,9101,"-38.7397580","-72.5937470"
"3735",NA,5663,9112,"-38.7598240","-72.5895630"
"3736",NA,5664,9101,"-38.7134910","-72.5592160"
"3737",NA,5665,9101,"-38.7470860","-72.6257400"
"3738",NA,5666,9101,"-38.7324280","-72.6221710"
"3739",NA,5667,9112,"-38.7585640","-72.5939040"
"3740",NA,5668,9101,"-38.7560010","-72.6420850"
"3741",NA,5669,9101,"-38.7310340","-72.5750580"
"3742",NA,5670,9101,"-38.7367370","-72.6001140"
"3743",NA,5675,9101,"-38.7531680","-72.6256780"
"3744",NA,5677,9101,"-38.7388100","-72.6075200"
"3745",NA,5678,9112,"-38.7576280","-72.5956450"
"3746",NA,5680,9101,"-38.7414410","-72.6117580"
"3747",NA,5682,9101,"-38.7420120","-72.5882550"
"3748",NA,5683,9112,"-38.7607490","-72.5896840"
"3749",NA,5684,9101,"-38.7441000","-72.5785170"
"3750",NA,5686,9101,"-38.7305850","-72.6261910"
"3751",NA,5690,9101,"-38.7287170","-72.6089200"
"3752",NA,5693,9101,"-38.7442980","-72.5825950"
"3753",NA,5694,9101,"-38.7306990","-72.5670730"
"3754",NA,5695,9112,"-38.7645760","-72.6026750"
"3755",NA,5697,9101,"-38.7178680","-72.6203700"
"3756",NA,5698,9101,"-38.7376300","-72.5753950"
"3757",NA,5701,9101,"-38.7577150","-72.6313450"
"3758",NA,5703,9101,"-38.7400450","-72.5713550"
"3759",NA,5706,9101,"-38.7324370","-72.5637670"
"3760",NA,5709,9101,"-38.7352220","-72.6144980"
"3761",NA,5711,9101,"-38.7210130","-72.6106270"
"3762",NA,5713,9101,"-38.7371810","-72.5847570"
"3763",NA,5714,9101,"-38.7245700","-72.5582560"
"3764",NA,5716,9112,"-38.7644030","-72.5984750"
"3765",NA,5717,9101,"-38.7247480","-72.6284150"
"3766",NA,5719,9101,"-38.7657160","-72.7541320"
"3767",NA,5720,9112,"-38.7419770","-72.5248540"
"3768",NA,5722,9101,"-38.7263980","-72.5649150"
"3769",NA,5725,9112,"-38.7557850","-72.5904040"
"3770",NA,5726,9101,"-38.7396880","-72.5793830"
"3771",NA,5729,9101,"-38.7092380","-72.5703690"
"3772",NA,5730,9112,"-38.7713720","-72.6000590"
"3773",NA,5731,9112,"-38.7582240","-72.5151270"
"3774",NA,5732,9112,"-38.8141330","-72.7666570"
"3775",NA,5734,9101,"-38.7302010","-72.7933690"
"3776",NA,5737,9112,"-38.8354400","-72.4757610"
"3777",NA,5739,9101,"-38.6375700","-72.7481060"
"3778",NA,5740,9112,"-38.7985560","-72.6112010"
"3779",NA,5744,9101,"-38.5845350","-72.7491540"
"3780",NA,5745,9101,"-38.7686430","-72.6809130"
"3781",NA,5746,9101,"-38.7165820","-72.6204210"
"3782",NA,5747,9112,"-38.7772030","-72.5827000"
"3783",NA,5748,9112,"-38.7984060","-72.7761300"
"3784",NA,5750,9112,"-38.7720220","-72.4150610"
"3785",NA,5751,9101,"-38.6068460","-72.7142240"
"3786",NA,5752,9112,"-38.7720250","-72.6984500"
"3787",NA,5753,9112,"-38.7385550","-72.4942530"
"3788",NA,5754,9112,"-38.7504900","-72.4939720"
"3789",NA,5756,9101,"-38.7645250","-72.7859950"
"3790",NA,5759,9101,"-38.6587830","-72.6657980"
"3791",NA,5760,9101,"-38.6282400","-72.6831760"
"3792",NA,5761,9112,"-38.7057480","-72.4978610"
"3793",NA,5763,9112,"-38.7240400","-72.5418870"
